"Race.ID","Chamber","State","Congressional.District","Year","R.D.Victory.Margin","Incumbent.Running.","Geography","District.PVI","Population.Square.Mile","Share.African.American","Share.Asian","Share.College.Educated","Share.Hispanic","Share.Non.Hispanic.White","Unopposed.D.","Unopposed.R.","Vote.Share.of.Last.D.Presidential.Candidate","Vote.Share.of.Last.R.House.Candidate"
"H2008FL09","House","FL",9,2008,0.259,"Republican","Extremely Urban",4,1008.48,0.05818427,0.043,0.294,0.117146119,0.787992961,0,0,0.4303,0.5591
"H2008FL10","House","FL",10,2008,0.2136,"Republican","Extremely Urban",-1,3662.53,0.055742405,0.035,0.269,0.065784112,0.842797507,0,0,0.4881,0.6593
"H2008FL11","House","FL",11,2008,-0.4332,"Democrat","Extremely Urban",-11,2621.35,0.290548831,0.028,0.244,0.251069099,0.451045794,0,0,0.5843,0.3034
"H2008FL12","House","FL",12,2008,0.1492,"Republican","Quite Urban",5,326.84,0.156736076,0.022,0.2,0.195663959,0.643916984,0,0,0.4174,0.6912
"H2008FL13","House","FL",13,2008,0.1805,"Republican","Extremely Urban",4,245.95,0.060377836,0.017,0.268,0.106316604,0.836058597,0,0,0.4382,0.5008
"H2008FL14","House","FL",14,2008,0.3467,"Republican","Extremely Urban",10,605.07,0.069225013,0.015,0.275,0.156262696,0.784283338,0,0,0.3797,0.6437
"H2008FL15","House","FL",15,2008,0.1111,"Open Seat","Extremely Urban",4,251.2,0.103591271,0.031,0.248,0.178597838,0.701348085,0,0,0.4296,0.5628
"H2008FL16","House","FL",16,2008,0.2018,"Democrat","Extremely Urban",2,140.86,0.086189546,0.02,0.225,0.155795544,0.754515214,0,0,0.4575,0.4766
"H2008FL17","House","FL",17,2008,-1,"Democrat","Extremely Urban",-35,6622.77,0.595013618,0.015,0.17,0.247941494,0.13686785,1,0,0.8336,0
"H2008FL18","House","FL",18,2008,0.1574,"Republican","Extremely Urban",4,1800.98,0.078802198,0.016,0.31,0.647359431,0.252651008,0,0,0.456,0.6215
"H2008FL19","House","FL",19,2008,-0.3892,"Democrat","Extremely Urban",-21,2767.15,0.124812558,0.039,0.309,0.174122721,0.662639477,0,0,0.6625,0
"H2008FL20","House","FL",20,2008,-1,"Democrat","Extremely Urban",-18,3984.39,0.110571854,0.037,0.365,0.287778437,0.540921202,1,0,0.6382,0
"H2008FL21","House","FL",21,2008,0.158,"Republican","Extremely Urban",6,4737.98,0.0987342,0.031,0.271,0.737502575,0.128833474,0,0,0.4305,0.5947
"H2008FL22","House","FL",22,2008,-0.0936,"Democrat","Extremely Urban",-4,2387.3,0.066777699,0.03,0.379,0.15506196,0.753220375,0,0,0.5247,0.4713
"H2008FL23","House","FL",23,2008,-0.6438,"Democrat","Extremely Urban",-29,190.14,0.559411287,0.017,0.166,0.185714245,0.264794988,0,0,0.7567,0
"H2008FL24","House","FL",24,2008,-0.1609,"Republican","Extremely Urban",3,403.79,0.08696124,0.036,0.288,0.14415127,0.72872438,0,0,0.4476,0.5794
"H2008FL25","House","FL",25,2008,0.061,"Republican","Extremely Urban",4,149.79,0.103204049,0.027,0.245,0.692664266,0.167994831,0,0,0.4371,0.5847
"H2008GA01","House","GA",1,2008,0.3304,"Republican","",14,55.21,0.25289911,0.012,0.193,0.048388071,0.68014802,0,0,0.3363,0.685
"H2008GA02","House","GA",2,2008,-0.379,"Democrat","",-2,58.09,0.48924005,0.01,0.145,0.028422896,0.47878583,0,0,0.4979,0.3213
"H2008GA03","House","GA",3,2008,0.3139,"Republican","",19,153.14,0.245184809,0.023,0.249,0.038679004,0.694363891,0,0,0.2941,0.6765
"H2008GA04","House","GA",4,2008,-1,"Democrat","Extremely Urban",-22,1910.75,0.561488509,0.048,0.294,0.158088028,0.244536623,1,0,0.7144,0.2463
"H2008GA05","House","GA",5,2008,-1,"Democrat","Extremely Urban",-25,2564.77,0.514069319,0.035,0.448,0.076285139,0.399031846,1,0,0.7423,0
"H2008GA06","House","GA",6,2008,0.3696,"Republican","Extremely Urban",19,924.68,0.099735826,0.071,0.529,0.092847005,0.727375167,0,0,0.2955,0.7239
"H2008GA07","House","GA",7,2008,0.2406,"Republican","Extremely Urban",19,647.7,0.218022883,0.086,0.336,0.106741011,0.57451524,0,0,0.2999,0.7091
"H2008GA08","House","GA",8,2008,-0.1448,"Democrat","",8,87.81,0.342812061,0.014,0.18,0.038641639,0.607042437,0,0,0.3885,0.4945
"H2008GA09","House","GA",9,2008,0.5102,"Republican","Quite Rural",24,145.31,0.039797582,0.018,0.21,0.130539581,0.833600102,0,0,0.2299,0.7663
"H2008GA10","House","GA",10,2008,0.2146,"Republican","Quite Rural",14,106.88,0.195290759,0.023,0.253,0.049430549,0.732846618,0,0,0.3485,0.6736
"H2008GA11","House","GA",11,2008,0.3638,"Republican","Quite Urban",18,233.85,0.15163368,0.02,0.251,0.077980004,0.749302895,0,0,0.2878,0.7106
"H2008GA12","House","GA",12,2008,-0.32,"Democrat","",-2,72.74,0.451243788,0.018,0.162,0.030287813,0.52753236,0,0,0.4943,0.497
"H2008GA13","House","GA",13,2008,-0.381,"Democrat","Extremely Urban",-10,1101.85,0.553589463,0.037,0.261,0.114691071,0.301192677,0,0,0.6005,0.3076
"H2008HI01","House","HI",1,2008,-0.5315,"Democrat","Extremely Urban",-7,3178.7,0.047619052,0.641,0.325,0.062207215,0.182817496,0,0,0.5273,0.3066
"H2008HI02","House","HI",2,2008,-0.5105,"Democrat","Quite Urban",-10,97.05,0.025479781,0.457,0.263,0.106499642,0.32624517,0,0,0.5598,0.3897
"H2008IA01","House","IA",1,2008,-0.284,"Democrat","",-5,81.1,0.047094643,0.014,0.235,0.026506659,0.914299116,0,0,0.5327,0.4331
"H2008IA02","House","IA",2,2008,-0.1766,"Democrat","",-7,77.35,0.033868723,0.023,0.279,0.036803998,0.902124243,0,0,0.5578,0.4863
"H2008IA03","House","IA",3,2008,-0.1383,"Democrat","Quite Urban",-1,83.86,0.042099781,0.025,0.279,0.049493149,0.881419213,0,0,0.5001,0.4659
"H2008IA04","House","IA",4,2008,0.2058,"Republican","Quite Rural",0,37.14,0.01487162,0.017,0.242,0.036779277,0.931309576,0,0,0.4881,0.5725
"H2008IA05","House","IA",5,2008,0.2183,"Republican","Quite Rural",8,31.89,0.013333482,0.011,0.186,0.053665694,0.918832397,0,0,0.3965,0.5851
"H2008ID01","House","ID",1,2008,-0.0122,"Republican","",19,16.41,0.00928718,0.016,0.235,0.092600316,0.878861427,0,0,0.3062,0.4994
"H2008ID02","House","ID",2,2008,0.4208,"Republican","",23,14.93,0.009068038,0.019,0.252,0.109238423,0.852032728,0,0,0.3074,0.6202
"H2008IL01","House","IL",1,2008,-0.7174,"Democrat","Extremely Urban",-35,6680.77,0.64393568,0.017,0.22,0.08420068,0.283627059,0,0,0.8312,0.1562
"H2008IL02","House","IL",2,2008,-0.7882,"Democrat","Extremely Urban",-35,3540.12,0.687938213,0.006,0.208,0.12201152,0.192242971,0,0,0.8403,0.117
"H2008IL03","House","IL",3,2008,-0.5191,"Democrat","Extremely Urban",-10,5250.18,0.068985879,0.04,0.237,0.322692275,0.593167809,0,0,0.5906,0.2282
"H2008IL04","House","IL",4,2008,-0.6912,"Democrat","Extremely Urban",-31,16700.23,0.064799905,0.034,0.218,0.722843766,0.238922073,0,0,0.792,0.1396
"H2008IL05","House","IL",5,2008,-0.519,"Democrat","Extremely Urban",-18,11469.5,0.040467538,0.07,0.399,0.280638486,0.643956834,0,0,0.6703,0.2203
"H2008IL06","House","IL",6,2008,0.1514,"Republican","Extremely Urban",3,3062.58,0.039576985,0.107,0.378,0.172559112,0.701382388,0,0,0.466,0.5137
"H2008IL07","House","IL",7,2008,-0.7004,"Democrat","Extremely Urban",-35,11599.77,0.544536591,0.063,0.401,0.089702234,0.362821381,0,0,0.8344,0.1318
"H2008IL08","House","IL",8,2008,-0.2144,"Democrat","Extremely Urban",5,1057.89,0.047610715,0.083,0.364,0.158104569,0.728986773,0,0,0.4427,0.4369
"H2008IL09","House","IL",9,2008,-0.5267,"Democrat","Extremely Urban",-20,8677.11,0.109083429,0.145,0.444,0.12261492,0.631601591,0,0,0.6836,0.2545
"H2008IL10","House","IL",10,2008,0.0512,"Republican","Extremely Urban",-4,2619.2,0.049927078,0.087,0.512,0.152083382,0.725045355,0,0,0.5276,0.5347
"H2008IL11","House","IL",11,2008,-0.2392,"Republican","Quite Urban",1,154.13,0.091832012,0.015,0.218,0.10677442,0.808907728,0,0,0.4635,0.5514
"H2008IL12","House","IL",12,2008,-0.4645,"Democrat","Quite Urban",-5,147.72,0.173793316,0.013,0.207,0.022479488,0.790796387,0,0,0.5212,0
"H2008IL13","House","IL",13,2008,0.099,"Republican","Extremely Urban",5,1843.6,0.067189947,0.1,0.46,0.09870775,0.741805198,0,0,0.4476,0.5836
"H2008IL14","House","IL",14,2008,-0.155,"Democrat","Extremely Urban",5,229.22,0.057366014,0.035,0.305,0.229071587,0.700859327,0,0,0.4416,0.5975
"H2008IL15","House","IL",15,2008,0.2838,"Republican","",6,64.89,0.070303164,0.034,0.269,0.030034784,0.856713779,0,0,0.4105,0.5751
"H2008IL16","House","IL",16,2008,0.2479,"Republican","Quite Urban",4,159.49,0.063723609,0.023,0.243,0.097878546,0.834111397,0,0,0.4427,0.6651
"H2008IL17","House","IL",17,2008,-1,"Democrat","Quite Urban",-5,80.5,0.08903107,0.011,0.177,0.045259513,0.862864314,1,0,0.5162,0.4279
"H2008IL18","House","IL",18,2008,0.2094,"Open Seat","",5,79.85,0.080866188,0.018,0.245,0.02310151,0.885492442,0,0,0.4192,0.6741
"H2008IL19","House","IL",19,2008,0.3108,"Republican","Quite Rural",8,56.75,0.044620965,0.01,0.207,0.016301118,0.930365323,0,0,0.39,0.6065
"H2008IN01","House","IN",1,2008,-0.4372,"Democrat","Extremely Urban",-8,305.77,0.195265889,0.015,0.197,0.121364407,0.686821926,0,0,0.5567,0.2687
"H2008IN02","House","IN",2,2008,-0.3686,"Democrat","Quite Urban",4,183.68,0.09853752,0.013,0.192,0.073522173,0.834796423,0,0,0.4356,0.4607
"H2008IN03","House","IN",3,2008,0.1534,"Republican","",16,208.49,0.065184817,0.015,0.218,0.063411035,0.865937776,0,0,0.3154,0.5437
"H2008IN04","House","IN",4,2008,0.1974,"Republican","",17,168.21,0.033719555,0.025,0.266,0.041184284,0.898174029,0,0,0.3029,0.6245
"H2008IN05","House","IN",5,2008,0.311,"Republican","Quite Urban",20,206.84,0.045598868,0.026,0.351,0.026641008,0.898851989,0,0,0.2828,0.6485
"H2008IN06","House","IN",6,2008,0.3057,"Republican","",11,121.73,0.044132337,0.01,0.169,0.017507413,0.924753105,0,0,0.3556,0.602
"H2008IN07","House","IN",7,2008,-0.3016,"Democrat","Extremely Urban",-9,2583.74,0.327479929,0.019,0.228,0.081052646,0.574914803,0,0,0.5835,0.4629
"H2008IN08","House","IN",8,2008,-0.2948,"Democrat","",9,95.94,0.045004215,0.012,0.178,0.013201121,0.92486326,0,0,0.3804,0.3898
"H2008IN09","House","IN",9,2008,-0.1936,"Democrat","Quite Rural",7,102.32,0.03226459,0.015,0.197,0.020976335,0.922659955,0,0,0.4063,0.4556
"H2008KS01","House","KS",1,2008,0.6861,"Republican","Quite Rural",20,11.71,0.025678396,0.011,0.2,0.133244559,0.836021297,0,0,0.2687,0.7865
"H2008KS02","House","KS",2,2008,0.044,"Democrat","",7,47.55,0.061262354,0.016,0.268,0.045801479,0.866430684,0,0,0.4002,0.4715
"H2008KS03","House","KS",3,2008,-0.1678,"Democrat","Extremely Urban",4,864.39,0.095688745,0.039,0.435,0.092187248,0.770205545,0,0,0.4468,0.3383
"H2008KS04","House","KS",4,2008,0.3103,"Republican","Quite Urban",12,70.52,0.081169717,0.034,0.255,0.088049397,0.790037458,0,0,0.3491,0.6369
"H2008KY01","House","KY",1,2008,0.287,"Republican","Extremely Rural",10,57.66,0.079347968,0.006,0.139,0.01983271,0.899601755,0,0,0.3619,0.5986
"H2008KY02","House","KY",2,2008,0.0514,"Open Seat","Quite Rural",13,88.97,0.062733985,0.009,0.163,0.025459029,0.896059149,0,0,0.3454,0.5549
"H2008KY03","House","KY",3,2008,-0.1874,"Democrat","Extremely Urban",-2,1838.25,0.213554561,0.024,0.29,0.029542793,0.736155753,0,0,0.5102,0.4818
"H2008KY04","House","KY",4,2008,0.2606,"Republican","",12,118.62,0.032570742,0.011,0.22,0.018600598,0.936193758,0,0,0.3628,0.5154
"H2008KY05","House","KY",5,2008,1,"Republican","Extremely Rural",8,63.1,0.015246255,0.002,0.115,0.0059,0.965362706,0,1,0.3904,0.7378
"H2008KY06","House","KY",6,2008,-0.2932,"Democrat","Quite Urban",7,179.32,0.088679269,0.018,0.285,0.032608129,0.853177058,0,0,0.4137,0
"H2008LA01","House","LA",1,2008,0.3136,"Republican","Quite Urban",18,265.76,0.165773094,0.021,0.29,0.061248396,0.751470881,0,0,0.2876,0.8812
"H2008LA02","House","LA",2,2008,0.0271,"Democrat","Extremely Urban",-28,2400.88,0.589703798,0.039,0.219,0.052799143,0.325360784,0,0,0.7576,0
"H2008LA03","House","LA",3,2008,-1,"Democrat","Quite Urban",5,91.05,0.283184052,0.014,0.134,0.028694127,0.669721016,1,0,0.4148,0.4032
"H2008LA04","House","LA",4,2008,0.0038,"Open Seat","",7,59.31,0.34623006,0.013,0.185,0.029358458,0.61920401,0,0,0.404,0.5742
"H2008LA05","House","LA",5,2008,1,"Republican","Quite Rural",10,46.35,0.349032402,0.008,0.171,0.017800115,0.636310865,0,1,0.3737,0.6828
"H2008LA06","House","LA",6,2008,0.0783,"Democrat","Quite Urban",7,207.53,0.353752375,0.019,0.267,0.025131363,0.608718857,0,0,0.4053,0.8281
"H2008LA07","House","LA",7,2008,0.2755,"Republican","Quite Urban",7,101.86,0.267575711,0.01,0.189,0.01905835,0.714691221,0,0,0.3961,0.7071
"H2008MA01","House","MA",1,2008,-0.4381,"Democrat","Quite Urban",-15,204.6,0.027237296,0.029,0.291,0.07344225,0.875845779,0,0,0.6406,0
"H2008MA02","House","MA",2,2008,-1,"Democrat","Extremely Urban",-11,688.39,0.069156408,0.017,0.28,0.118752703,0.804794507,1,0,0.5993,0
"H2008MA03","House","MA",3,2008,-1,"Democrat","Extremely Urban",-11,1092.23,0.041534893,0.056,0.369,0.074848518,0.819525659,1,0,0.5971,0
"H2008MA04","House","MA",4,2008,-0.4036,"Democrat","Extremely Urban",-17,867.16,0.039524537,0.054,0.399,0.046005651,0.855562662,0,0,0.6612,0
"H2008MA05","House","MA",5,2008,-1,"Democrat","Extremely Urban",-9,1122.98,0.033288769,0.086,0.38,0.13946104,0.752448222,1,0,0.5797,0
"H2008MA06","House","MA",6,2008,-0.3879,"Democrat","Extremely Urban",-10,1325.3,0.035012074,0.03,0.407,0.058434382,0.866415965,0,0,0.5859,0.3002
"H2008MA07","House","MA",7,2008,-0.4791,"Democrat","Extremely Urban",-18,3724.75,0.058845729,0.088,0.446,0.076822951,0.754507534,0,0,0.666,0
"H2008MA08","House","MA",8,2008,-1,"Democrat","Extremely Urban",-31,15590.25,0.25254336,0.092,0.465,0.171669587,0.515841794,1,0,0.8045,0
"H2008MA09","House","MA",9,2008,-1,"Democrat","Extremely Urban",-15,2025.24,0.137402713,0.055,0.396,0.06133353,0.741757187,1,0,0.6384,0.2175
"H2008MA10","House","MA",10,2008,-1,"Democrat","Extremely Urban",-8,680.65,0.027122509,0.042,0.396,0.017950378,0.894258876,1,0,0.5621,0.2952
"H2008MD01","House","MD",1,2008,-0.0079,"Open Seat","",10,181.23,0.122057468,0.025,0.312,0.024015076,0.827667168,0,0,0.3681,0.6859
"H2008MD02","House","MD",2,2008,-0.4705,"Democrat","Extremely Urban",-8,1865.27,0.337056458,0.034,0.243,0.031499013,0.592322496,0,0,0.5489,0.2969
"H2008MD03","House","MD",3,2008,-0.3958,"Democrat","Extremely Urban",-7,2261.6,0.200508863,0.052,0.424,0.050197855,0.681889378,0,0,0.5441,0.3257
"H2008MD04","House","MD",4,2008,-0.7298,"Democrat","Extremely Urban",-30,2100.45,0.567206085,0.077,0.359,0.121041939,0.223401368,0,0,0.789,0.1773
"H2008MD05","House","MD",5,2008,-0.4968,"Democrat","Quite Urban",-9,440.13,0.370493412,0.047,0.324,0.067529708,0.507548904,0,0,0.5787,0
"H2008MD06","House","MD",6,2008,0.1897,"Republican","",13,216.2,0.073518962,0.026,0.29,0.033132352,0.867555165,0,0,0.3457,0.5885
"H2008MD07","House","MD",7,2008,-0.6092,"Democrat","Extremely Urban",-25,2249.99,0.585757613,0.064,0.338,0.02532088,0.335589058,0,0,0.7342,0
"H2008MD08","House","MD",8,2008,-0.5339,"Democrat","Extremely Urban",-20,2228.71,0.183599636,0.14,0.557,0.166383013,0.496333083,0,0,0.6953,0.2115
"H2008ME01","House","ME",1,2008,-0.098,"Open Seat","Quite Rural",-6,180.31,0.015937665,0.015,0.322,0.013429336,0.952471569,0,0,0.5608,0.3141
"H2008ME02","House","ME",2,2008,-0.3488,"Democrat","Extremely Rural",-4,23.33,0.011963769,0.009,0.207,0.007869852,0.95872677,0,0,0.5297,0.2951
"H2008MI01","House","MI",1,2008,-0.323,"Democrat","Extremely Rural",2,26.62,0.015190104,0.008,0.186,0.011162016,0.935841116,0,0,0.4607,0.2798
"H2008MI02","House","MI",2,2008,0.2755,"Republican","",9,123.5,0.050946672,0.015,0.211,0.064507112,0.87858973,0,0,0.3932,0.6647
"H2008MI03","House","MI",3,2008,0.2574,"Republican","Quite Urban",9,357.31,0.091880932,0.021,0.278,0.082173184,0.818552288,0,0,0.4033,0.6309
"H2008MI04","House","MI",4,2008,0.2626,"Republican","Quite Rural",3,88.92,0.029897187,0.013,0.212,0.028358106,0.92211823,0,0,0.4457,0.6058
"H2008MI05","House","MI",5,2008,-0.434,"Democrat","Quite Urban",-12,377.76,0.186876774,0.011,0.176,0.037193134,0.768285076,0,0,0.5918,0.2523
"H2008MI06","House","MI",6,2008,0.203,"Republican","",2,198.89,0.094518289,0.016,0.24,0.0461386,0.848384713,0,0,0.4665,0.6057
"H2008MI07","House","MI",7,2008,-0.0231,"Republican","",2,154.25,0.066974767,0.017,0.223,0.035902515,0.883118065,0,0,0.4525,0.5053
"H2008MI08","House","MI",8,2008,0.163,"Republican","Quite Urban",2,294,0.055339351,0.026,0.32,0.037022192,0.869471317,0,0,0.4574,0.5525
"H2008MI09","House","MI",9,2008,-0.0945,"Republican","Extremely Urban",0,2128.17,0.110075131,0.082,0.476,0.036938544,0.771577983,0,0,0.4915,0.5153
"H2008MI10","House","MI",10,2008,0.3513,"Republican","",4,186.66,0.028315112,0.023,0.211,0.026624272,0.921635671,0,0,0.4319,0.6622
"H2008MI11","House","MI",11,2008,0.0604,"Republican","Extremely Urban",1,1662.35,0.088066757,0.056,0.336,0.033015706,0.827309586,0,0,0.4715,0.5415
"H2008MI12","House","MI",12,2008,-0.482,"Democrat","Extremely Urban",-13,4133.01,0.198426932,0.033,0.226,0.017248664,0.744407005,0,0,0.6071,0.2611
"H2008MI13","House","MI",13,2008,-0.5505,"Democrat","Extremely Urban",-32,6129.17,0.61006248,0.021,0.156,0.097474635,0.30144691,0,0,0.8073,0
"H2008MI14","House","MI",14,2008,-1,"Democrat","Extremely Urban",-33,5400.3,0.614657223,0.024,0.162,0.022541812,0.35229538,1,0,0.8257,0.1505
"H2008MI15","House","MI",15,2008,-0.4575,"Democrat","Extremely Urban",-13,689.28,0.14581582,0.047,0.297,0.036367275,0.772508083,0,0,0.6178,0
"H2008MN01","House","MN",1,2008,-0.2957,"Democrat","",1,46.16,0.018874165,0.026,0.248,0.040045176,0.913586903,0,0,0.4816,0.4718
"H2008MN02","House","MN",2,2008,0.1474,"Republican","Quite Urban",3,202.6,0.0364253,0.045,0.36,0.039596148,0.881385529,0,0,0.4547,0.5622
"H2008MN03","House","MN",3,2008,0.0763,"Open Seat","Extremely Urban",1,1315,0.076689586,0.063,0.434,0.036753722,0.826358535,0,0,0.4853,0.6492
"H2008MN04","House","MN",4,2008,-0.3713,"Democrat","Extremely Urban",-13,3046.34,0.098086864,0.093,0.373,0.065881886,0.751135932,0,0,0.6249,0.3029
"H2008MN05","House","MN",5,2008,-0.4888,"Democrat","Extremely Urban",-21,4962.76,0.15606159,0.06,0.409,0.088121295,0.711874712,0,0,0.719,0.2137
"H2008MN06","House","MN",6,2008,0.0298,"Republican","",5,199.62,0.021471448,0.033,0.292,0.016710799,0.920248869,0,0,0.4273,0.5005
"H2008MN07","House","MN",7,2008,-0.4453,"Democrat","Extremely Rural",6,19.34,0.009115667,0.008,0.197,0.034098133,0.927301477,0,0,0.4371,0.2904
"H2008MN08","House","MN",8,2008,-0.3554,"Democrat","Quite Rural",-4,22.29,0.010642736,0.009,0.208,0.011101083,0.942736389,0,0,0.5332,0.3441
"H2008MO01","House","MO",1,2008,-1,"Democrat","Extremely Urban",-26,2863.08,0.558127999,0.022,0.254,0.021126868,0.417638688,1,0,0.752,0.2471
"H2008MO02","House","MO",2,2008,0.2687,"Republican","Extremely Urban",9,498.23,0.032872096,0.035,0.419,0.021782767,0.906335156,0,0,0.399,0.6137
"H2008MO03","House","MO",3,2008,-0.3596,"Democrat","Extremely Urban",-8,498.52,0.098706797,0.027,0.284,0.024619006,0.856858219,0,0,0.5693,0.3174
"H2008MO04","House","MO",4,2008,-0.3182,"Democrat","Quite Rural",11,42.74,0.035336189,0.008,0.178,0.028492987,0.913832665,0,0,0.3543,0.294
"H2008MO05","House","MO",5,2008,-0.2874,"Democrat","Extremely Urban",-12,1215.38,0.252899766,0.021,0.262,0.080980524,0.655908648,0,0,0.5959,0.3224
"H2008MO06","House","MO",6,2008,0.2257,"Republican","",5,47.7,0.038821258,0.015,0.252,0.034701593,0.896719974,0,0,0.4249,0.6162
"H2008MO07","House","MO",7,2008,0.396,"Republican","",14,113.45,0.020116208,0.012,0.22,0.038588323,0.913682766,0,0,0.3251,0.6675
"H2008MO08","House","MO",8,2008,0.4528,"Republican","Quite Rural",11,33.28,0.054104876,0.008,0.144,0.012826647,0.91970593,0,0,0.3606,0.7164
"H2008MO09","House","MO",9,2008,0.025,"Open Seat","Quite Rural",7,44.64,0.048238643,0.013,0.236,0.015204115,0.917840434,0,0,0.4093,0.6145
"H2008MS01","House","MS",1,2008,-0.1059,"Democrat","Quite Rural",10,62.31,0.283389986,0.004,0.173,0.020105533,0.7060642,0,0,0.3723,0.6602
"H2008MS02","House","MS",2,2008,-0.381,"Democrat","",-10,52.2,0.667721748,0.007,0.184,0.011499773,0.337348709,0,0,0.5948,0.3589
"H2008MS03","House","MS",3,2008,0.2508,"Open Seat","Quite Rural",13,54,0.349585652,0.009,0.232,0.015912963,0.629618214,0,0,0.3436,0.7767
"H2008MS04","House","MS",4,2008,-0.4908,"Democrat","",16,81.74,0.243214995,0.018,0.188,0.027306812,0.72473835,0,0,0.3129,0.2009
"H2008MT00","House","MT",0,2008,0.3172,"Republican","",11,6.2,0.009175796,0.005199541,0.279,0.027436398,0.899897108,0,0,0.395,0.5902
"H2008NC01","House","NC",1,2008,-0.4056,"Democrat","Quite Rural",-9,86.01,0.506160378,0.006,0.13,0.040591434,0.455932315,0,0,0.5749,0
"H2008NC02","House","NC",2,2008,-0.3566,"Democrat","Quite Rural",3,156.52,0.298564345,0.012,0.186,0.109639056,0.592446169,0,0,0.457,0.3347
"H2008NC03","House","NC",3,2008,0.318,"Republican","",15,100,0.1749551,0.018,0.228,0.054059472,0.751982254,0,0,0.3202,0.6864
"H2008NC04","House","NC",4,2008,-0.2664,"Democrat","Quite Urban",-6,494.05,0.197991192,0.069,0.524,0.078802817,0.654929657,0,0,0.5552,0.3501
"H2008NC05","House","NC",5,2008,0.1674,"Republican","Quite Rural",15,140.66,0.079227209,0.012,0.229,0.060493693,0.855247945,0,0,0.334,0.5716
"H2008NC06","House","NC",6,2008,0.34,"Republican","Quite Rural",17,210.33,0.100738548,0.018,0.256,0.067084998,0.820544739,0,0,0.3029,0.7083
"H2008NC07","House","NC",7,2008,-0.3768,"Democrat","Quite Rural",3,101.72,0.220199406,0.011,0.217,0.059626251,0.655519681,0,0,0.4388,0.272
"H2008NC08","House","NC",8,2008,-0.1076,"Republican","Quite Urban",3,188.61,0.294984818,0.02,0.197,0.091368668,0.58383803,0,0,0.455,0.5014
"H2008NC09","House","NC",9,2008,0.2648,"Republican","Quite Urban",12,625.05,0.145630479,0.036,0.396,0.075390145,0.743864457,0,0,0.3641,0.6653
"H2008NC10","House","NC",10,2008,0.151,"Republican","Quite Rural",15,187.51,0.095906839,0.019,0.174,0.057502598,0.8473488,0,0,0.3286,0.618
"H2008NC11","House","NC",11,2008,-0.2613,"Democrat","Quite Rural",7,102.77,0.052560098,0.01,0.248,0.04403276,0.887800156,0,0,0.4278,0.4621
"H2008NC12","House","NC",12,2008,-0.4312,"Democrat","Extremely Urban",-11,753.78,0.455358624,0.032,0.235,0.101594135,0.423961377,0,0,0.6276,0.3299
"H2008NC13","House","NC",13,2008,-0.3186,"Democrat","Quite Urban",-2,274.49,0.290241838,0.025,0.302,0.091034636,0.597231248,0,0,0.526,0.3629
